iter	Passed	Remaining
6328	144182	15286
6329	144205	15263
6330	144228	15240
6331	144251	15217
6332	144275	15195
6333	144298	15172
6334	144322	15149
6335	144345	15127
6336	144368	15104
6337	144391	15081
6338	144415	15058
6339	144439	15036
6340	144462	15013
6341	144484	14990
6342	144507	14967
6343	144530	14945
6344	144553	14922
6345	144577	14899
6346	144600	14877
6347	144626	14854
6348	144649	14831
6349	144672	14808
6350	144695	14786
6351	144718	14763
6352	144741	14740
6353	144765	14718
6354	144788	14695
6355	144811	14672
6356	144834	14649
6357	144857	14626
6358	144880	14604
6359	144904	14581
6360	144926	14558
6361	144949	14535
6362	144972	14513
6363	144996	14490
6364	145019	14467
6365	145042	14445
6366	145065	14422
6367	145088	14399
6368	145111	14376
6369	145135	14354
6370	145159	14331
6371	145182	14308
6372	145205	14285
6373	145228	14263
6374	145251	14240
6375	145274	14217
6376	145297	14194
6377	145320	14172
6378	145344	14149
6379	145368	14126
6380	145391	14103
6381	145415	14081
6382	145438	14058
6383	145461	14035
6384	145483	14012
6385	145506	13990
6386	145529	13967
6387	145552	13944
6388	145575	13921
6389	145598	13899
6390	145621	13876
6391	145645	13853
6392	145668	13830
6393	145691	13808
6394	145714	13785
6395	145737	13762
6396	145759	13739
6397	145783	13717
6398	145806	13694
6399	145828	13671
6400	145850	13648
6401	145873	13625
6402	145896	13603
6403	145918	13580
6404	145942	13557
6405	145965	13534
6406	145988	13511
6407	146011	13489
6408	146034	13466
6409	146057	13443
6410	146080	13420
6411	146103	13398
6412	146127	13375
6413	146150	13352
6414	146172	13329
6415	146195	13307
6416	146219	13284
6417	146241	13261
6418	146264	13238
6419	146287	13215
6420	146310	13193
6421	146332	13170
6422	146355	13147
6423	146378	13124
6424	146401	13102
6425	146424	13079
6426	146448	13056
6427	146470	13033
6428	146494	13011
6429	146517	12988
6430	146540	12965
6431	146562	12942
6432	146585	12919
6433	146608	12897
6434	146631	12874
6435	146654	12851
6436	146681	12829
6437	146708	12806
6438	146731	12784
6439	146755	12761
6440	146778	12738
6441	146801	12715
6442	146825	12693
6443	146848	12670
6444	146871	12647
6445	146894	12624
6446	146917	12602
6447	146940	12579
6448	146963	12556
6449	146987	12533
6450	147012	12511
6451	147036	12488
6452	147060	12465
6453	147083	12443
6454	147107	12420
6455	147130	12397
6456	147154	12374
6457	147177	12352
6458	147200	12329
6459	147223	12306
6460	147246	12283
6461	147269	12261
6462	147292	12238
6463	147316	12215
6464	147338	12192
6465	147362	12170
6466	147385	12147
6467	147408	12124
6468	147431	12101
6469	147455	12079
6470	147478	12056
6471	147501	12033
6472	147524	12010
6473	147547	11987
6474	147570	11965
6475	147592	11942
6476	147615	11919
6477	147638	11896
6478	147661	11874
6479	147684	11851
6480	147707	11828
6481	147730	11805
6482	147753	11782
6483	147777	11760
6484	147800	11737
6485	147823	11714
6486	147847	11691
6487	147870	11669
6488	147893	11646
6489	147916	11623
6490	147940	11600
6491	147962	11578
6492	147985	11555
6493	148008	11532
6494	148031	11509
6495	148053	11486
6496	148076	11464
6497	148099	11441
6498	148122	11418
6499	148145	11395
6500	148168	11373
6501	148192	11350
6502	148214	11327
6503	148237	11304
6504	148260	11281
6505	148283	11259
6506	148306	11236
6507	148329	11213
6508	148352	11190
6509	148376	11168
6510	148399	11145
6511	148423	11122
6512	148446	11099
6513	148469	11077
6514	148492	11054
6515	148506	11030
6516	148530	11008
6517	148553	10985
6518	148576	10962
6519	148599	10939
6520	148623	10917
6521	148646	10894
6522	148669	10871
6523	148691	10848
6524	148718	10826
6525	148747	10803
6526	148771	10781
6527	148793	10758
6528	148817	10735
6529	148839	10712
6530	148863	10690
6531	148886	10667
6532	148910	10644
6533	148933	10621
6534	148956	10599
6535	148979	10576
6536	149002	10553
6537	149024	10530
6538	149047	10507
6539	149070	10485
6540	149092	10462
6541	149115	10439
6542	149137	10416
6543	149161	10393
6544	149184	10371
6545	149207	10348
6546	149230	10325
6547	149252	10302
6548	149276	10279
6549	149298	10257
6550	149321	10234
6551	149343	10211
6552	149366	10188
6553	149390	10166
6554	149412	10143
6555	149436	10120
6556	149458	10097
6557	149470	10074
6558	149493	10051
6559	149515	10028
6560	149538	10005
6561	149562	9982
6562	149585	9960
6563	149608	9937
6564	149632	9914
6565	149655	9891
6566	149678	9869
6567	149701	9846
6568	149724	9823
6569	149749	9800
6570	149774	9778
6571	149798	9755
6572	149821	9732
6573	149843	9709
6574	149854	9686
6575	149878	9663
6576	149901	9640
6577	149923	9618
6578	149947	9595
6579	149969	9572
6580	149992	9549
6581	150014	9526
6582	150038	9504
6583	150061	9481
6584	150084	9458
6585	150108	9435
6586	150130	9413
6587	150153	9390
6588	150176	9367
6589	150199	9344
6590	150222	9321
6591	150245	9299
6592	150268	9276
6593	150293	9253
6594	150315	9230
6595	150339	9208
6596	150362	9185
6597	150385	9162
6598	150407	9139
6599	150430	9117
6600	150454	9094
6601	150477	9071
6602	150500	9048
6603	150523	9025
6604	150547	9003
6605	150570	8980
6606	150593	8957
6607	150616	8934
6608	150639	8912
6609	150662	8889
6610	150685	8866
6611	150708	8843
6612	150730	8820
6613	150753	8798
6614	150776	8775
6615	150800	8752
6616	150824	8729
6617	150846	8707
6618	150869	8684
6619	150881	8660
6620	150904	8638
6621	150927	8615
6622	150950	8592
6623	150974	8569
6624	150997	8547
6625	151020	8524
6626	151043	8501
6627	151069	8478
6628	151092	8456
6629	151115	8433
6630	151137	8410
6631	151160	8387
6632	151183	8364
6633	151206	8342
6634	151229	8319
6635	151252	8296
6636	151275	8273
6637	151298	8251
6638	151321	8228
6639	151344	8205
6640	151367	8182
6641	151391	8159
6642	151413	8137
6643	151436	8114
6644	151460	8091
6645	151482	8068
6646	151494	8045
6647	151517	8022
6648	151539	7999
6649	151563	7977
6650	151585	7954
6651	151609	7931
6652	151632	7908
6653	151655	7885
6654	151677	7863
6655	151700	7840
6656	151723	7817
6657	151747	7794
6658	151769	7771
6659	151792	7749
6660	151815	7726
6661	151838	7703
6662	151861	7680
6663	151884	7658
6664	151909	7635
6665	151933	7612
6666	151955	7589
6667	151978	7567
6668	152001	7544
6669	152024	7521
6670	152046	7498
6671	152069	7475
6672	152092	7453
6673	152115	7430
6674	152141	7407
6675	152164	7384
6676	152193	7362
6677	152223	7339
6678	152248	7317
6679	152272	7294
6680	152283	7271
6681	152306	7248
6682	152329	7225
6683	152351	7202
6684	152375	7179
6685	152398	7157
6686	152409	7133
6687	152431	7111
6688	152457	7088
6689	152469	7065
6690	152491	7042
6691	152515	7019
6692	152537	6996
6693	152560	6973
6694	152583	6951
6695	152606	6928
6696	152629	6905
6697	152652	6882
6698	152666	6859
6699	152689	6836
6700	152712	6814
6701	152735	6791
6702	152758	6768
6703	152782	6745
6704	152805	6722
6705	152828	6700
6706	152851	6677
6707	152874	6654
6708	152897	6631
6709	152920	6609
6710	152943	6586
6711	152966	6563
6712	152989	6540
6713	153003	6517
6714	153026	6494
6715	153050	6472
6716	153073	6449
6717	153095	6426
6718	153118	6403
6719	153141	6380
6720	153165	6358
6721	153192	6335
6722	153214	6312
6723	153237	6289
6724	153261	6267
6725	153284	6244
6726	153307	6221
6727	153330	6198
6728	153353	6176
6729	153365	6152
6730	153388	6130
6731	153410	6107
6732	153422	6084
6733	153445	6061
6734	153468	6038
6735	153492	6015
6736	153514	5992
6737	153526	5969
6738	153556	5947
6739	153579	5924
6740	153602	5901
6741	153624	5878
6742	153648	5856
6743	153671	5833
6744	153694	5810
6745	153717	5787
6746	153740	5764
6747	153762	5742
6748	153785	5719
6749	153808	5696
6750	153831	5673
6751	153855	5651
6752	153877	5628
6753	153900	5605
6754	153923	5582
6755	153946	5559
6756	153968	5537
6757	153992	5514
6758	154015	5491
6759	154038	5468
6760	154061	5446
6761	154085	5423
6762	154109	5400
6763	154132	5377
6764	154155	5354
6765	154178	5332
6766	154202	5309
6767	154225	5286
6768	154249	5263
6769	154273	5241
6770	154296	5218
6771	154320	5195
6772	154343	5172
6773	154367	5150
6774	154389	5127
6775	154413	5104
6776	154440	5081
6777	154463	5059
6778	154487	5036
6779	154510	5013
6780	154533	4990
6781	154557	4968
6782	154580	4945
6783	154602	4922
6784	154626	4899
6785	154649	4876
6786	154664	4853
6787	154687	4831
6788	154710	4808
6789	154722	4785
6790	154745	4762
6791	154768	4739
6792	154790	4716
6793	154812	4694
6794	154836	4671
6795	154859	4648
6796	154882	4625
6797	154906	4602
6798	154929	4580
6799	154953	4557
6800	154978	4534
6801	155001	4511
6802	155025	4489
6803	155048	4466
6804	155072	4443
6805	155095	4420
6806	155118	4398
6807	155141	4375
6808	155164	4352
6809	155173	4329
6810	155196	4306
6811	155219	4283
6812	155242	4261
6813	155254	4237
6814	155276	4215
6815	155298	4192
6816	155310	4169
6817	155332	4146
6818	155346	4123
6819	155369	4100
6820	155391	4077
6821	155415	4055
6822	155438	4032
6823	155462	4009
6824	155485	3986
6825	155507	3964
6826	155530	3941
6827	155553	3918
6828	155576	3895
6829	155599	3872
6830	155622	3850
6831	155645	3827
6832	155668	3804
6833	155691	3781
6834	155716	3759
6835	155739	3736
6836	155761	3713
6837	155784	3690
6838	155807	3667
6839	155830	3645
6840	155854	3622
6841	155877	3599
6842	155899	3576
6843	155922	3554
6844	155945	3531
6845	155968	3508
6846	155980	3485
6847	156003	3462
6848	156026	3439
6849	156049	3417
6850	156073	3394
6851	156096	3371
6852	156119	3348
6853	156142	3326
6854	156165	3303
6855	156188	3280
6856	156211	3257
6857	156235	3234
6858	156258	3212
6859	156281	3189
6860	156304	3166
6861	156327	3143
6862	156351	3121
6863	156375	3098
6864	156398	3075
6865	156421	3052
6866	156445	3030
6867	156468	3007
6868	156491	2984
6869	156515	2961
6870	156537	2938
6871	156561	2916
6872	156584	2893
6873	156607	2870
6874	156629	2847
6875	156653	2825
6876	156676	2802
6877	156699	2779
6878	156721	2756
6879	156748	2733
6880	156777	2711
6881	156802	2688
6882	156833	2665
6883	156859	2643
6884	156884	2620
6885	156911	2597
6886	156936	2574
6887	156959	2552
6888	156982	2529
6889	157005	2506
6890	157028	2483
6891	157051	2461
6892	157074	2438
6893	157097	2415
6894	157120	2392
6895	157144	2369
6896	157167	2347
6897	157190	2324
6898	157213	2301
6899	157236	2278
6900	157260	2256
6901	157282	2233
6902	157305	2210
6903	157328	2187
6904	157351	2164
6905	157374	2142
6906	157397	2119
6907	157420	2096
6908	157443	2073
6909	157466	2050
6910	157489	2028
6911	157512	2005
6912	157535	1982
6913	157558	1959
6914	157581	1937
6915	157604	1914
6916	157627	1891
6917	157650	1868
6918	157673	1845
6919	157696	1823
6920	157720	1800
6921	157743	1777
6922	157766	1754
6923	157789	1731
6924	157813	1709
6925	157835	1686
6926	157858	1663
6927	157882	1640
6928	157905	1618
6929	157928	1595
6930	157951	1572
6931	157974	1549
6932	157998	1526
6933	158022	1504
6934	158045	1481
6935	158068	1458
6936	158091	1435
6937	158115	1412
6938	158138	1390
6939	158161	1367
6940	158184	1344
6941	158207	1321
6942	158229	1299
6943	158252	1276
6944	158276	1253
6945	158299	1230
6946	158322	1207
6947	158345	1185
6948	158369	1162
6949	158393	1139
6950	158418	1116
6951	158441	1093
6952	158464	1071
6953	158492	1048
6954	158521	1025
6955	158546	1002
6956	158570	980
6957	158593	957
6958	158616	934
6959	158639	911
6960	158662	888
6961	158686	866
6962	158709	843
6963	158732	820
6964	158756	797
6965	158779	774
6966	158802	752
6967	158825	729
6968	158849	706
6969	158873	683
6970	158896	661
6971	158919	638
6972	158942	615
6973	158966	592
6974	158989	569
6975	159012	547
6976	159022	524
6977	159045	501
6978	159068	478
6979	159092	455
6980	159116	433
6981	159139	410
6982	159162	387
6983	159185	364
6984	159208	341
6985	159230	319
6986	159269	296
6987	159292	273
6988	159316	250
6989	159339	227
6990	159362	205
6991	159386	182
6992	159409	159
6993	159433	136
6994	159456	113
6995	159479	91
6996	159502	68
6997	159524	45
6998	159548	22
6999	159570	0
